,compound_name,canonical_smiles,BBclass
344,Unknown,CCc1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N4CCC(N5CCCCC5)C4)C3)cc2)cc1,BBB+
345,Unknown,COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,BBB+
346,Unknown,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,BBB+
347,Unknown,O=c1cc(NC2CCN(Cc3ccc4c(c3)CCO4)CC2)c2cc(Cl)ccc2o1,BBB+
348,Unknown,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,BBB+
349,Unknown,CCCC(C)(COC(N)=O)COC(N)=O,BBB+
350,Unknown,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,BBB+
351,Unknown,C,BBB+
352,Unknown,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,BBB+
353,Unknown,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,BBB+
354,Unknown,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,BBB+
355,Unknown,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,BBB+
356,Unknown,c1ccc2c(c1)[nH]c1cnccc12,BBB+
357,Unknown,c1cncc([C@@H]2CCCN2)c1,BBB+
358,Unknown,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,BBB+
359,Unknown,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,BBB+
360,Unknown,CC(C)(C)/[N+]([O-])=C\c1ccccc1,BBB+
361,Unknown,C[n+]1ccccc1/C=N/O,BBB+
362,Unknown,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,BBB+
363,Unknown,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,BBB+
364,Unknown,CN[C@H](C)CC1CCCCC1,BBB+
365,Unknown,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,BBB+
366,Unknown,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,BBB+
367,Unknown,C=CC1CC2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,BBB+
368,Unknown,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C,BBB+
369,Unknown,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,BBB+
370,Unknown,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,BBB+
371,Unknown,CC(CF)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,BBB+
372,Unknown,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,BBB+
373,Unknown,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,BBB+
374,Unknown,CN1C2CC(OC(=O)[C@@H](CO)c3ccccc3)CC1C1OC12,BBB+
375,Unknown,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,BBB+
376,Unknown,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,BBB+
377,Unknown,Clc1ccc(NC2=NCCN2)c(Cl)c1,BBB+
378,Unknown,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,BBB+
379,Unknown,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,BBB+
380,Unknown,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,BBB+
381,Unknown,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,BBB+
382,Unknown,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,BBB+
383,Unknown,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,BBB+
384,Unknown,Cl/C=C/Cl,BBB+
385,Unknown,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,BBB+
386,Unknown,Clc1ccc(Cl)c(NC2=NCCN2)c1,BBB+
387,Unknown,Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,BBB+
388,Unknown,Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,BBB+
389,Unknown,Brc1cccc(Br)c1NC1=NCCN1,BBB+
390,Unknown,Clc1cc(Br)cc(Cl)c1NC1=NCCN1,BBB+
391,Unknown,Fc1cccc(F)c1NC1=NCCN1,BBB+
392,Unknown,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,BBB+
393,Unknown,NCCc1cn2ccccc2n1,BBB+
394,Unknown,Cc1nc(-c2csc(NC(=N)N)n2)c[nH]1,BBB+
395,Unknown,CC(=O)Nc1ccc(O)cc1,BBB+
396,Unknown,Cn1c(=O)c2[nH]cnc2n(C)c1=O,BBB+
397,Unknown,CNCCc1ccccn1,BBB+
398,Unknown,NC(=O)N1c2ccccc2C2OC2c2ccccc21,BBB+
399,Unknown,O=NN(CCCl)C(=O)NCCCl,BBB+
400,Unknown,CCCC(CCC)C(=O)O,BBB+
401,Unknown,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,BBB+
402,Unknown,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,BBB+
403,Unknown,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,BBB+
404,Unknown,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,BBB+
405,Unknown,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,BBB+
406,Unknown,C=CC#N,BBB+
407,Unknown,O=C(O)CNC(=O)c1ccccc1O,BBB+
408,Unknown,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,BBB+
409,Unknown,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,BBB+
410,Unknown,CN(C)CCCN1c2ccccc2S(=O)c2ccccc21,BBB+
411,Unknown,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,BBB+
412,Unknown,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,BBB+
413,Unknown,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,BBB+
414,Unknown,Cn1c(=O)c2nc[nH]c2n(C)c1=O,BBB+
415,Unknown,COc1cc2c(cc1CNC1CCCNC1c1ccccc1)N(S(C)(=O)=O)C(C)C2,BBB+
416,Unknown,COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,BBB+
417,Unknown,NC(=O)C1c2ccccc2C2OC2c2ccccc21,BBB+
418,Unknown,CC1c2ccccc2N(C(N)=O)c2ccccc2C1C,BBB+
419,Unknown,CCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,BBB+
420,Unknown,CCCN(CCC)CCc1cc(O)c2c(c1)CC(=O)N2,BBB+
421,Unknown,CC(C)(C)/[N+]([O-])=C\c1cc[n+]([O-])cc1,BBB+
422,Unknown,NC1(C(=O)O)CCCC1,BBB+
423,Unknown,CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,BBB+
424,Unknown,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,BBB+
425,Unknown,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,BBB+
426,Unknown,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,BBB+
427,Unknown,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,BBB+
428,Unknown,N[C@@]1(C(=O)O)CC(=O)[C@@H]2[C@H]1[C@@]2(F)C(=O)O,BBB+
429,Unknown,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,BBB+
430,Unknown,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,BBB+
431,Unknown,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,BBB+
432,Unknown,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,BBB+
433,Unknown,CN1C(=O)CCC1c1cccnc1,BBB+
434,Unknown,C=CCc1ccccc1OCC(O)CNC(C)C,BBB+
435,Unknown,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,BBB+
436,Unknown,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,BBB+
437,Unknown,Cn1cnc2c1c(=O)[nH]c(=O)n2C,BBB+
438,Unknown,ClCCl,BBB+
439,Unknown,CC(Cl)Cl,BBB+
440,Unknown,C#CCO,BBB+
441,Unknown,CC12CCC3c4ccc(O)cc4CCC3C1CC(F)C2O,BBB+
442,Unknown,CC1NC(=O)C2(CCCC2)NC1=O,BBB+
443,Unknown,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,BBB+
444,Unknown,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,BBB+
445,Unknown,N=C(N)SCCF,BBB+
446,Unknown,O=[N+]([O-])c1nccn1CCCF,BBB+
447,Unknown,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,BBB+
448,Unknown,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3csc(I)c3)CC2)C1=O,BBB+
449,Unknown,CC(C)(O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,BBB+
450,Unknown,Cc1cc(Br)cc(C)c1N=C1NCCN1,BBB+
451,Unknown,CN(C)Cc1ccnc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)c1,BBB+
452,Unknown,CN(C)Cc1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,BBB+
453,Unknown,CN(C)c1ccc(-c2cccc(Nc3[nH]ccc3[N+](=O)[O-])c2)o1,BBB+
454,Unknown,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,BBB+
455,Unknown,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,BBB+
456,Unknown,CC1(C)SSC(C)(C)[C@@H](NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NCC(=O)NC(Cc2ccccc2)C(=O)N[C@@H]1C(=O)O,BBB+
457,Unknown,CCC1(C)CC(=O)NC1=O,BBB+
458,Unknown,CCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,BBB-
459,Unknown,CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,BBB-
460,Unknown,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,BBB-
461,Unknown,O=C(O)c1ccccc1O,BBB-
462,Unknown,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,BBB+
463,Unknown,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,BBB-
464,Unknown,CC(=O)Oc1ccccc1C(=O)O,BBB+
465,Unknown,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,BBB+
466,Unknown,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,BBB-
467,Unknown,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,BBB+
468,Unknown,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB-
469,Unknown,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,BBB-
470,Unknown,Oc1c(I)cc(Cl)c2cccnc12,BBB-
471,Unknown,CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,BBB-
472,Unknown,CCN/C(=N\C#N)NCCSCc1ncccc1Br,BBB-
473,Unknown,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,BBB-
474,Unknown,COc1cccnc1CCCCNc1nc(=O)c(Cc2ccc(C)nc2)c[nH]1,BBB-
475,Unknown,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@@H]1NCOC,BBB-
476,Unknown,Cc1ccc(Cc2c[nH]c(NCCCCc3ncc(Br)cc3C)nc2=O)cn1,BBB-
477,Unknown,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,BBB-
478,Unknown,CC(C)c1nc(CN(C)C(=O)N[C@@H](C)C(=O)C[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)cs1,BBB-
479,Unknown,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,BBB-
480,Unknown,CCOC(=O)N1CSCC1C(=O)O,BBB-
481,Unknown,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,BBB-
482,Unknown,OCC(O)C(O)C(O)C(O)CO,BBB-
483,Unknown,CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,BBB-
484,Unknown,CN/C(=N\C#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,BBB-
485,Unknown,CC(C)CC(=O)c1ccc(OCCCCOc2ccc3ccc(=O)oc3c2)cc1O,BBB-
486,Unknown,CC(C)CC(=O)c1ccc(OCCCCO)cc1O,BBB-
487,Unknown,CC(C)CC(=O)c1ccc(OCCCCOc2ccc(CCC(=O)O)c(O)c2)cc1O,BBB-
488,Unknown,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,BBB-
489,Unknown,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,BBB-
490,Unknown,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,BBB-
491,Unknown,CC(C)NC(O)COc1ccc(CC(N)=O)cc1,BBB-
492,Unknown,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,BBB-
493,Unknown,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,BBB-
494,Unknown,CN1[C@H]2CC[C@H]1[C@@H](CC(=O)O)[C@@H](OC(=O)c1ccccc1)C2,BBB-
495,Unknown,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,BBB-
496,Unknown,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,BBB-
497,Unknown,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,BBB-
498,Unknown,NCC1(Cc2noc(=O)[nH]2)CCCCC1,BBB-
499,Unknown,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,BBB-
500,Unknown,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,BBB-
501,Unknown,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,BBB-
502,Unknown,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,BBB-
503,Unknown,CN/C(=N\C[N+](=O)[O-])NCCSCc1coc(CN(C)C)c1,BBB-
504,Unknown,CO[C@H]1CN(CC2Cc3ccc(NC(=O)C(C)C)cc3C2)CCC1n1c(C)nc2cc(C)ccc21,BBB-
505,Unknown,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,BBB-
506,Unknown,CN(C)CCc1c[nH]c2ccc(O)cc12,BBB-
507,Unknown,CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,BBB-
508,Unknown,NC(N)=Nc1nc(-c2cccc(N)c2)cs1,BBB-
509,Unknown,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,BBB-
510,Unknown,CN(C)Cc1ccc(CSCCNc2[nH]ccc2[N+](=O)[O-])o1,BBB-
511,Unknown,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BBB-
512,Unknown,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,BBB-
513,Unknown,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,BBB-
514,Unknown,Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,BBB-
515,Unknown,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,BBB-
516,Unknown,CCC(NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB+
517,Unknown,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,BBB+
518,Unknown,CCOC(=O)NNc1ccc(N(CC(C)O)C(C)C)nn1,BBB+
519,Unknown,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,BBB+
520,Unknown,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,BBB+
521,Unknown,CC(C)(C)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,BBB+
522,Unknown,O=C(c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1)N1CCC1,BBB+
523,Unknown,COc1cc(N)cn[n+]1-c1ccccc1,BBB+
524,Unknown,CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,BBB+
525,Unknown,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,BBB+
526,Unknown,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,BBB+
527,Unknown,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,BBB+
528,Unknown,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,BBB+
529,Unknown,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CCC2(O)C(=O)CO,BBB+
530,Unknown,Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)n1,BBB+
531,Unknown,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,BBB+
532,Unknown,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\CO)c(-c3ccncc3)[nH]2)cc1,BBB+
533,Unknown,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,BBB+
534,Unknown,CN/C(=N\CCSCc1csc(NC(=N)N)n1)NC#N,BBB+
535,Unknown,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2O,BBB+
536,Unknown,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)=O)CC1,BBB+
537,Unknown,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,BBB+
538,Unknown,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,BBB+
539,Unknown,S=c1nc[nH]c2nc[nH]c12,BBB+
540,Unknown,CCCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,BBB+
541,Unknown,N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,BBB+
542,Unknown,C=CC1C[C@@H]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,BBB+
543,Unknown,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCNCC1,BBB+
544,Unknown,O=[N+]([O-])c1[nH]ccc1NCCSCc1ncccc1Br,BBB+
545,Unknown,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,BBB+
546,Unknown,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(C)c2cc1OC,BBB+
547,Unknown,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,BBB+
548,Unknown,CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)N3CCN(CCC4CCCC4)CC3)cc21,BBB+
549,Unknown,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,BBB+
550,Unknown,CSC(=N)N,BBB+
551,Unknown,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,BBB+
552,Unknown,O=S1(=O)N[C@H]2CCCN2c2ccccc21,BBB+
553,Unknown,NC(=O)N1c2ccccc2CC(O)c2ccccc21,BBB+
554,Unknown,CC(C)CC1C(=O)N2CCC[C@H]2C2O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,BBB+
555,Unknown,CC(C)CC(CN)CC(=O)O,BBB+
556,Unknown,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,BBB+
557,Unknown,COc1ccc(S(=O)(=O)Nc2cc(Br)cc(F)c2Br)cc1N1CCNCC1,BBB+
558,Unknown,CC(=O)Nc1nnc(S(N)(=O)=O)s1,BBB+
559,Unknown,CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,BBB+
560,Unknown,CN(C(=O)C(c1ccccc1)c1ccccc1)C(CN1CCC(O)C1)c1ccccc1,BBB+
561,Unknown,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,BBB+
562,Unknown,Cn1nnc2c(C(N)=O)ncn2c1=O,BBB+
563,Unknown,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,BBB+
564,Unknown,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,BBB+
565,Unknown,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,BBB+
566,Unknown,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(CN(C)C)c(O)cc3nc2-1,BBB+
567,Unknown,CC1=C(C(=O)OC(C)(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)(C)C)=C(C)N1,BBB+
568,Unknown,NCCCS(=O)(=O)O,BBB+
569,Unknown,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,BBB+
570,Unknown,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,BBB+
571,Unknown,COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,BBB+
572,Unknown,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1.[Cl-],BBB+
573,Unknown,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,BBB+
574,Unknown,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,BBB+
575,Unknown,CC(=O)C1CSc2ccccc2N1CCC1CCCCN1C,BBB+
576,Unknown,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,BBB+
577,Unknown,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BBB+
578,Unknown,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,BBB+
579,Unknown,[Li],BBB+
580,Unknown,O=C(Nc1cc(Cl)ccc1O)Nc1cc(C(F)(F)F)ccc1Cl,BBB+
581,Unknown,CC1C=Nc2c1c(=O)[nH]c(=O)n2C,BBB+
582,Unknown,CC[S@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,BBB+
583,Unknown,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,BBB+
584,Unknown,CN(C)C(=O)C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,BBB+
585,Unknown,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OC1CC(C)(C)NC(C)(C)C1,BBB+
586,Unknown,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCNC(C)C3)nc2n2cncc12,BBB+
587,Unknown,CCCN(CC1CC1)c1nc(C)nc2c1CCN2c1ccc(Cl)cc1Cl,BBB+
588,Unknown,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,BBB+
589,Unknown,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,BBB+
590,Unknown,O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,BBB+
591,Unknown,NC(=O)OCC(COC(N)=O)c1ccccc1,BBB+
592,Unknown,CCCC(C)(COC(N)=O)COC(=O)NC,BBB+
593,Unknown,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,BBB+
594,Unknown,c1ccc(-c2nnc(N3CCN(c4ncccn4)CC3)cc2-c2ccncc2)cc1,BBB+
595,Unknown,CC(=O)/C=C/c1cccs1,BBB+
596,Unknown,CC(C)Nc1cccnc1N1CCNCC1,BBB+
597,Unknown,Cc1nc(C)c(C)nc1C,BBB+
598,Unknown,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2ccc(Cl)cc2)CC1,BBB+
599,Unknown,CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2,BBB+
600,Unknown,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BBB+
601,Unknown,C=CCC1(C(C)CCCC)C(=O)NC(=O)N(C)C1=O,BBB+
602,Unknown,CO[C@@H]1CN(CC2Cc3ccc(C#N)cc3C2)CCC1n1c(C(C)(C)O)nc2cc(C)ccc21,BBB+
603,Unknown,Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12,BBB+
604,Unknown,CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1,BBB+
605,Unknown,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,BBB+
606,Unknown,Cc1csc(N=C(N)N)n1,BBB+
607,Unknown,Oc1ccc2c(c1)OCO2,BBB+
608,Unknown,O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12,BBB+
